date,year,month,product,bank,total_volume,approved_pct,bd_pct,td_pct,total_decline_pct
2022-01-04,2022,1,NFS,Paytm Payments Bank Ltd,3.03,71.94,27.09,0.2,27.29
2022-01-04,2022,1,NFS,Bandhan Bank limited,2.79,80.04,15.34,3.79,19.13
2022-01-04,2022,1,NFS,The South Indian Bank,2.37,84.44,13.44,1.24,14.68
2022-01-04,2022,1,NFS,Punjab and Sind Bank,2.32,69.27,25.11,4.66,29.77
2022-01-04,2022,1,NFS,Department of Post,2.27,75.99,20.17,3.08,23.25
2022-01-04,2022,1,NFS,Fino Payments Bank,2.15,78.51,20.2,0.37,20.57
2022-01-04,2022,1,NFS,Jammu and Kashmir Bank,1.97,79.71,18.92,0.36,19.28
2022-01-04,2022,1,NFS,City Union Bank,1.78,80.73,17.76,0.63,18.39
2022-01-04,2022,1,NFS,Tamilnaad Mercantile Bank,1.63,74.65,17.44,7.04,24.48
2022-01-04,2022,1,NFS,Kerala Gramin Bank,1.43,81.9,17.19,0.28,17.470000000000002
2022-01-04,2022,1,NFS,ESAF Small Finance Bank,1.41,76.48,21.88,0.86,22.74
2022-01-04,2022,1,NFS,Andhra Pradesh Grameena Vikas Bank,1.34,52.65,26.12,20.76,46.88
2022-01-04,2022,1,NFS,Yes Bank ? Prepaid ? YP2,1.28,70.27,28.66,0.27,28.93
2022-01-04,2022,1,NFS,Pragathi Krishna Gramin Bank,1.16,77.22,21.17,0.88,22.05
2022-01-04,2022,1,NFS,Fincare Small Finance Bank Limited,1.0,72.5,26.57,0.17,26.740000000000002
2022-01-04,2022,1,NFS,Maharashtra Gramin Bank,0.97,73.89,18.11,6.95,25.06
2022-01-04,2022,1,NFS,Saraswat Co-operative Bank,0.95,86.65,10.33,1.82,12.15
2022-01-04,2022,1,NFS,Equitas Small Finance Bank Ltd.,0.91,85.85,12.86,0.32,13.18
2022-01-04,2022,1,NFS,AU Small Finance Bank,0.85,85.59,13.0,0.2,13.2
2022-01-04,2022,1,NFS,Andhra Pragathi Grameena Bank,0.8,68.55,24.31,6.39,30.7
2022-01-04,2022,1,NFS,Standard Chartered Bank,0.79,86.73,11.73,0.35,12.08
2022-01-04,2022,1,NFS,Citibank,0.75,88.04,9.97,0.74,10.71
2022-01-04,2022,1,NFS,DBS Bank,0.72,82.29,15.96,0.65,16.61
2022-01-04,2022,1,NFS,Chhattisgarh  Gramin Bank,0.71,74.96,19.38,4.83,24.21
2022-01-04,2022,1,NFS,RBL Bank Limited,0.69,84.83,13.32,0.84,14.16
2022-01-04,2022,1,NFS,UTKARSH Small Finance Bank,0.65,78.04,15.74,5.64,21.38
2022-01-04,2022,1,NFS,Lakshmi Vilas Bank,0.62,81.79,16.41,0.95,17.36
2022-01-04,2022,1,AEPS,State Bank of India,69.74,75.61,19.74,3.78,23.52
2022-01-04,2022,1,AEPS,Punjab National Bank,24.13,82.45,14.89,1.82,16.71
2022-01-04,2022,1,AEPS,Central Bank of India,19.5,75.25,13.58,10.3,23.880000000000003
2022-01-04,2022,1,AEPS,Bank of Baroda,18.72,67.3,29.87,2.05,31.92
2022-01-04,2022,1,AEPS,Indian Bank,16.95,74.39,17.17,7.63,24.8
2022-01-04,2022,1,AEPS,Union Bank of India,15.33,82.52,14.75,1.89,16.64
2022-01-04,2022,1,AEPS,Bank of India,12.8,78.44,16.39,4.3,20.69
2022-01-04,2022,1,AEPS,Baroda Uttar Pradesh Gramin Bank,9.54,75.29,22.04,1.81,23.849999999999998
2022-01-04,2022,1,AEPS,Canara Bank,7.94,80.21,14.82,4.07,18.89
2022-01-04,2022,1,AEPS,Dakshin Bihar Gramin Bank erstwhile Madhya Bihar Gramin Bank,6.34,82.57,12.76,3.7,16.46
2022-01-04,2022,1,AEPS,Uttar Bihar Grameen Bank,5.72,79.98,14.01,5.11,19.12
2022-01-04,2022,1,AEPS,UCO Bank,5.82,80.55,13.44,5.09,18.53
2022-01-04,2022,1,AEPS,India Post Payment Bank,5.67,80.03,16.99,2.12,19.11
2022-01-04,2022,1,AEPS,Bangiya Gramin Vikash Bank,6.02,81.34,4.2,13.85,18.05
2022-01-04,2022,1,AEPS,Chhattisgarh Rajya Gramin Bank,3.19,69.96,13.81,15.35,29.16
2022-01-04,2022,1,AEPS,Indian Overseas Bank,3.25,87.48,9.87,1.77,11.639999999999999
2022-01-04,2022,1,AEPS,Baroda Rajasthan Kshetriya Gramin Bank,2.75,80.35,17.68,1.21,18.89
2022-01-04,2022,1,AEPS,Prathma UP Gramin Bank erstwhile Sarva UP Gramin Bank,2.44,84.04,10.79,4.35,15.139999999999999
2022-01-04,2022,1,AEPS,Bank of Maharashtra,2.24,78.16,14.12,6.82,20.939999999999998
2022-01-04,2022,1,AEPS,Madhya Pradesh Gramin Bank erstwhile Narmada Jhabua Gramin Bank,2.09,86.15,10.74,2.25,12.99
2022-01-04,2022,1,AEPS,Karnataka Gramin Bank erstwhile Pragathi Krishna Gramin Bank,2.08,67.82,14.57,16.88,31.45
2022-01-04,2022,1,AEPS,Aryavart Bank erstwhile Gramin Bank of Aryavart,1.87,71.64,25.56,2.02,27.58
2022-01-04,2022,1,AEPS,Rajasthan Marudhara Gramin Bank,1.66,76.47,12.11,10.68,22.79
2022-01-04,2022,1,AEPS,Indusind Bank,1.81,81.2,15.52,2.45,17.97
2022-01-04,2022,1,AEPS,Madhyanchal Gramin Bank,1.48,72.8,12.12,14.15,26.27
2022-01-04,2022,1,AEPS,ICICI Bank,1.32,79.16,18.93,1.2,20.13
2022-01-04,2022,1,AEPS,Airtel Payment Bank,1.33,78.47,19.06,1.65,20.709999999999997
2022-01-04,2022,1,AEPS,Jharkhand Rajya Gramin Bank erstwhile Vananchal Gramin Bank,1.1,72.71,15.96,10.41,26.37
2022-01-04,2022,1,AEPS,Punjab & Sind Bank,1.03,65.44,14.67,19.11,33.78
2022-01-04,2022,1,AEPS,Utkal Gramin Bank,1.07,63.23,16.9,19.14,36.04
2022-01-04,2022,1,AEPS,HDFC Bank,1.09,65.08,30.06,4.19,34.25
2022-01-04,2022,1,AEPS,Fino Payments Bank,1.02,76.27,17.21,5.75,22.96
2022-01-04,2022,1,AEPS,IDBI Bank,0.93,72.39,16.89,9.9,26.79
2022-01-04,2022,1,AEPS,Baroda Gujarat Gramin Bank,0.79,79.1,18.45,1.63,20.08
2022-01-04,2022,1,AEPS,Andhra Pradesh Grameena Vikash Bank,0.81,79.0,15.28,4.89,20.169999999999998
2022-01-04,2022,1,AEPS,Sarva Haryana Gramin Bank,0.63,83.28,12.36,3.51,15.87
2022-01-04,2022,1,AEPS,Axis Bank,0.82,69.72,26.43,3.24,29.67
2022-01-04,2022,1,AEPS,Uttar Banga Kshetriya Gramin Bank,0.78,85.69,12.73,0.88,13.610000000000001
2022-01-04,2022,1,AEPS,Tripura Gramin Bank,0.76,51.58,17.2,30.28,47.480000000000004
2022-01-04,2022,1,AEPS,Andhra Pragathi Grameena Bank,0.66,67.68,16.49,15.07,31.56
2022-01-04,2022,1,AEPS,Karnataka Vikas Grameena Bank,0.59,74.85,16.02,8.34,24.36
2022-01-04,2022,1,AEPS,Paytm Payments Bank,0.54,77.9,17.09,4.14,21.23
2022-01-04,2022,1,AEPS,Odisha Gramya Bank,0.43,84.6,11.62,2.89,14.51
2022-01-04,2022,1,AEPS,Punjab Gramin Bank,0.33,66.56,26.36,6.29,32.65
2022-01-04,2022,1,AEPS,Telangana Grameena Bank,0.4,84.95,11.42,2.86,14.28
2022-01-04,2022,1,AEPS,IDFC First Bank,0.31,69.86,18.21,11.14,29.35
2022-01-04,2022,1,AEPS,Vidarbha Konkan Gramin Bank,0.28,84.16,10.23,4.81,15.04
2022-01-04,2022,1,AEPS,TamilNadu Grama Bank erstwhile Pallavan Grama Bank,0.28,73.58,15.07,9.55,24.62
2022-01-04,2022,1,AEPS,Karnataka Bank,0.23,66.76,28.71,1.38,30.09
2022-01-04,2022,1,AEPS,Federal Bank,0.23,69.09,23.35,6.7,30.05
2022-01-05,2022,1,NFS,State Bank of India,112.65,82.77,14.23,2.15,16.38
2022-01-05,2022,1,NFS,Union Bank Of India,36.6,83.58,14.31,1.13,15.440000000000001
2022-01-05,2022,1,NFS,Canara Bank,32.4,78.5,14.98,5.74,20.72
2022-01-05,2022,1,NFS,Bank Of Baroda,30.77,82.29,16.08,0.62,16.7
2022-01-05,2022,1,NFS,Punjab National Bank,28.69,81.04,15.27,2.7,17.97
2022-01-05,2022,1,NFS,HDFC Bank,26.18,86.95,11.81,0.16,11.97
2022-01-05,2022,1,NFS,Indian Bank,24.8,82.46,15.93,0.78,16.71
2022-01-05,2022,1,NFS,Bank Of India,21.07,82.43,15.79,0.84,16.63
2022-01-05,2022,1,NFS,ICICI Bank,16.77,86.54,12.16,0.24,12.4
2022-01-05,2022,1,NFS,Axis Bank,15.13,87.48,9.74,1.68,11.42
2022-01-05,2022,1,NFS,Central Bank of India,12.57,76.3,22.62,0.19,22.810000000000002
2022-01-05,2022,1,NFS,Indian Overseas Bank,10.54,82.82,15.62,0.73,16.349999999999998
2022-01-05,2022,1,NFS,UCO Bank,8.69,81.34,14.84,2.92,17.759999999999998
2022-01-05,2022,1,NFS,Federal Bank,8.68,85.02,12.85,1.33,14.18
2022-01-05,2022,1,NFS,Bank of Maharashtra,8.5,82.88,15.24,0.89,16.13
2022-01-05,2022,1,NFS,Kotak Mahindra Bank,8.04,82.18,16.08,0.7,16.779999999999998
2022-01-05,2022,1,NFS,Indusind Bank,6.53,86.37,11.23,1.58,12.81
2022-01-05,2022,1,NFS,IDBI Bank,6.06,84.2,14.39,0.37,14.76
2022-01-05,2022,1,NFS,Karnataka Bank,4.18,82.06,16.44,0.6,17.040000000000003
2022-01-05,2022,1,NFS,Karur Vysya Bank,4.04,86.32,12.4,0.4,12.8
2022-01-05,2022,1,NFS,Ujjivan Small Finance Bank Limited,3.3,78.67,18.37,2.14,20.51
2022-01-05,2022,1,NFS,IDFC,3.19,86.51,12.05,0.45,12.5
2022-01-05,2022,1,NFS,Yes Bank Ltd,3.1,87.62,10.9,0.46,11.360000000000001
2022-01-05,2022,1,NFS,Bandhan Bank limited,2.66,83.5,15.39,0.25,15.64
2022-01-05,2022,1,NFS,Paytm Payments Bank Ltd,2.57,78.43,20.29,0.33,20.619999999999997
2022-01-05,2022,1,NFS,Fino Payments Bank,2.49,78.62,20.16,0.34,20.5
2022-01-05,2022,1,NFS,The South Indian Bank,2.41,84.9,13.01,1.22,14.23
2022-01-05,2022,1,NFS,Department of Post,2.36,65.48,17.86,16.03,33.89
2022-01-05,2022,1,NFS,Punjab and Sind Bank,2.09,74.0,23.41,1.6,25.01
2022-01-05,2022,1,NFS,Jammu and Kashmir Bank,1.86,79.88,18.81,0.29,19.099999999999998
2022-01-05,2022,1,NFS,City Union Bank,1.83,82.65,15.37,1.16,16.529999999999998
2022-01-05,2022,1,NFS,Tamilnaad Mercantile Bank,1.58,79.41,17.92,1.79,19.71
2022-01-05,2022,1,NFS,Kerala Gramin Bank,1.45,77.7,16.11,5.63,21.74
2022-01-05,2022,1,NFS,Andhra Pradesh Grameena Vikas Bank,1.41,61.51,29.63,8.33,37.96
2022-01-05,2022,1,NFS,ESAF Small Finance Bank,1.37,77.49,21.49,0.25,21.74
2022-01-05,2022,1,NFS,Yes Bank ? Prepaid ? YP2,1.35,71.36,26.9,0.9,27.799999999999997
2022-01-05,2022,1,NFS,Pragathi Krishna Gramin Bank,1.26,73.34,20.63,5.34,25.97
2022-01-05,2022,1,NFS,Saraswat Co-operative Bank,0.99,86.03,9.68,3.13,12.809999999999999
2022-01-05,2022,1,NFS,Equitas Small Finance Bank Ltd.,0.97,85.67,13.09,0.28,13.37
2022-01-05,2022,1,NFS,Maharashtra Gramin Bank,0.97,75.07,18.56,5.38,23.939999999999998
2022-01-05,2022,1,NFS,Fincare Small Finance Bank Limited,0.96,73.16,26.0,0.11,26.11
2022-01-05,2022,1,NFS,Andhra Pragathi Grameena Bank,0.94,65.88,22.92,10.53,33.45
2022-01-05,2022,1,NFS,AU Small Finance Bank,0.87,85.38,13.01,0.42,13.43
2022-01-05,2022,1,NFS,Standard Chartered Bank,0.78,86.68,11.84,0.35,12.19
2022-01-05,2022,1,NFS,Chhattisgarh  Gramin Bank,0.76,70.49,17.08,11.67,28.75
2022-01-05,2022,1,NFS,UTKARSH Small Finance Bank,0.75,84.49,13.85,1.15,15.0
2022-01-05,2022,1,NFS,RBL Bank Limited,0.72,82.45,13.17,3.38,16.55
2022-01-05,2022,1,NFS,Citibank,0.72,88.01,9.85,0.93,10.78
2022-01-05,2022,1,NFS,DBS Bank,0.72,81.86,16.48,0.6,17.080000000000002
2022-01-05,2022,1,NFS,Lakshmi Vilas Bank,0.63,82.87,15.29,1.01,16.3
2022-01-05,2022,1,AEPS,State Bank of India,75.42,74.93,17.85,6.92,24.770000000000003
2022-01-05,2022,1,AEPS,Punjab National Bank,25.27,79.79,14.55,5.33,19.880000000000003
2022-01-05,2022,1,AEPS,Central Bank of India,20.16,77.86,14.23,7.6,21.83
2022-01-05,2022,1,AEPS,Bank of Baroda,19.13,69.07,29.27,1.36,30.63
2022-01-05,2022,1,AEPS,Union Bank of India,17.58,83.43,13.88,2.34,16.22
2022-01-05,2022,1,AEPS,Indian Bank,15.86,79.16,18.39,2.12,20.51
2022-01-05,2022,1,AEPS,Bank of India,13.1,82.1,16.48,1.05,17.53
2022-01-05,2022,1,AEPS,Canara Bank,9.34,75.9,13.59,10.21,23.8
2022-01-05,2022,1,AEPS,Baroda Uttar Pradesh Gramin Bank,8.17,80.29,17.69,1.62,19.310000000000002
2022-01-05,2022,1,AEPS,Dakshin Bihar Gramin Bank erstwhile Madhya Bihar Gramin Bank,6.66,83.11,10.45,6.1,16.549999999999997
2022-01-05,2022,1,AEPS,India Post Payment Bank,6.49,80.74,17.9,1.07,18.97
2022-01-05,2022,1,AEPS,Uttar Bihar Grameen Bank,5.8,78.72,13.56,7.45,21.01
2022-01-05,2022,1,AEPS,UCO Bank,5.78,81.96,13.5,4.23,17.73
2022-01-05,2022,1,AEPS,Bangiya Gramin Vikash Bank,6.14,78.16,3.67,18.03,21.700000000000003
2022-01-05,2022,1,AEPS,Indian Overseas Bank,3.47,88.16,9.93,1.53,11.459999999999999
2022-01-05,2022,1,AEPS,Baroda Rajasthan Kshetriya Gramin Bank,3.19,82.9,15.32,1.51,16.830000000000002
2022-01-05,2022,1,AEPS,Madhya Pradesh Gramin Bank erstwhile Narmada Jhabua Gramin Bank,3.04,87.23,11.36,1.11,12.469999999999999
2022-01-05,2022,1,AEPS,Chhattisgarh Rajya Gramin Bank,2.72,72.14,15.6,11.9,27.5
2022-01-05,2022,1,AEPS,Bank of Maharashtra,2.4,80.31,13.68,5.71,19.39
2022-01-05,2022,1,AEPS,Karnataka Gramin Bank erstwhile Pragathi Krishna Gramin Bank,2.13,82.77,14.78,2.16,16.939999999999998
2022-01-05,2022,1,AEPS,Prathma UP Gramin Bank erstwhile Sarva UP Gramin Bank,2.18,84.26,10.78,4.51,15.29
2022-01-05,2022,1,AEPS,Madhyanchal Gramin Bank,2.02,71.42,12.16,16.19,28.35
2022-01-05,2022,1,AEPS,ICICI Bank,2.12,82.04,16.81,0.92,17.73
2022-01-05,2022,1,AEPS,Utkal Gramin Bank,1.1,71.59,10.68,17.53,28.21
2022-01-05,2022,1,AEPS,Andhra Pradesh Grameena Vikash Bank,1.9,77.17,12.02,10.64,22.66
2022-01-05,2022,1,AEPS,Rajasthan Marudhara Gramin Bank,1.71,78.3,14.48,6.94,21.42
2022-01-05,2022,1,AEPS,Indusind Bank,1.84,81.47,16.1,2.16,18.26
2022-01-05,2022,1,AEPS,Airtel Payment Bank,1.55,79.7,18.22,1.75,19.97
2022-01-05,2022,1,AEPS,Aryavart Bank erstwhile Gramin Bank of Aryavart,1.51,69.17,28.36,2.07,30.43
2022-01-05,2022,1,AEPS,Andhra Pragathi Grameena Bank,1.49,77.83,15.4,6.6,22.0
2022-01-05,2022,1,AEPS,Fino Payments Bank,1.2,78.55,16.96,4.2,21.16
2022-01-05,2022,1,AEPS,Jharkhand Rajya Gramin Bank erstwhile Vananchal Gramin Bank,1.08,73.29,14.77,11.57,26.34
2022-01-05,2022,1,AEPS,HDFC Bank,1.2,66.06,30.0,3.64,33.64
2022-01-05,2022,1,AEPS,Punjab & Sind Bank,0.99,72.35,16.54,10.74,27.28
2022-01-05,2022,1,AEPS,Odisha Gramya Bank,0.96,83.94,10.89,4.91,15.8
2022-01-05,2022,1,AEPS,Axis Bank,1.01,78.5,19.91,1.35,21.26
2022-01-05,2022,1,AEPS,Baroda Gujarat Gramin Bank,0.86,79.62,18.05,2.02,20.07
2022-01-05,2022,1,AEPS,IDBI Bank,0.93,78.13,16.11,5.43,21.54
2022-01-05,2022,1,AEPS,Sarva Haryana Gramin Bank,0.66,81.41,11.83,6.42,18.25
2022-01-05,2022,1,AEPS,Uttar Banga Kshetriya Gramin Bank,0.75,87.38,10.75,1.59,12.34
2022-01-05,2022,1,AEPS,Karnataka Vikas Grameena Bank,0.64,79.28,16.18,4.33,20.509999999999998
2022-01-05,2022,1,AEPS,Telangana Grameena Bank,0.62,87.67,8.94,3.13,12.07
2022-01-05,2022,1,AEPS,Tripura Gramin Bank,0.63,51.29,16.02,32.42,48.44
2022-01-05,2022,1,AEPS,Paytm Payments Bank,0.53,79.77,17.45,2.36,19.81
2022-01-05,2022,1,AEPS,Punjab Gramin Bank,0.34,69.23,27.45,2.86,30.31
2022-01-05,2022,1,AEPS,IDFC First Bank,0.37,71.08,17.87,10.79,28.66
2022-01-05,2022,1,AEPS,Saptagiri Grameena Bank,0.35,72.48,21.39,4.53,25.92
2022-01-05,2022,1,AEPS,Vidarbha Konkan Gramin Bank,0.3,87.44,10.86,1.44,12.299999999999999
2022-01-05,2022,1,AEPS,TamilNadu Grama Bank erstwhile Pallavan Grama Bank,0.27,75.48,16.16,6.85,23.009999999999998
2022-01-05,2022,1,AEPS,Karnataka Bank,0.25,68.36,28.58,2.8,31.38
2022-01-06,2022,1,NFS,State Bank of India,111.73,82.57,13.11,3.47,16.58
2022-01-06,2022,1,NFS,Union Bank Of India,35.41,84.27,14.28,0.47,14.75
2022-01-06,2022,1,NFS,Bank Of Baroda,29.98,81.26,16.48,1.27,17.75
2022-01-06,2022,1,NFS,Canara Bank,29.54,82.76,15.72,0.69,16.41
2022-01-06,2022,1,NFS,Punjab National Bank,27.71,81.76,14.15,3.13,17.28
2022-01-06,2022,1,NFS,HDFC Bank,25.28,86.7,11.91,0.31,12.22
2022-01-06,2022,1,NFS,Indian Bank,24.19,82.37,15.37,1.39,16.759999999999998
2022-01-06,2022,1,NFS,Bank Of India,20.06,82.22,16.34,0.49,16.83
2022-01-06,2022,1,NFS,ICICI Bank,16.16,86.25,11.97,0.73,12.700000000000001
2022-01-06,2022,1,NFS,Axis Bank,14.65,87.47,9.85,1.58,11.43
2022-01-06,2022,1,NFS,Central Bank of India,12.35,74.26,24.44,0.45,24.89
2022-01-06,2022,1,NFS,Indian Overseas Bank,10.71,81.41,15.42,2.33,17.75
2022-01-06,2022,1,NFS,Federal Bank,8.64,81.52,14.41,3.33,17.740000000000002
2022-01-06,2022,1,NFS,Bank of Maharashtra,8.33,81.11,14.96,2.1,17.060000000000002
2022-01-06,2022,1,NFS,UCO Bank,8.26,82.89,15.16,1.01,16.17
2022-01-06,2022,1,NFS,Kotak Mahindra Bank,8.06,76.89,17.04,5.1,22.14
2022-01-06,2022,1,NFS,Indusind Bank,6.78,79.16,10.32,9.77,20.09
2022-01-06,2022,1,NFS,IDBI Bank,5.91,82.36,16.1,0.56,16.66
2022-01-06,2022,1,NFS,Karnataka Bank,4.19,81.25,16.09,1.78,17.87
2022-01-06,2022,1,NFS,Karur Vysya Bank,4.07,84.63,12.75,1.72,14.47
2022-01-06,2022,1,NFS,Ujjivan Small Finance Bank Limited,3.49,78.83,19.08,1.27,20.349999999999998
2022-01-06,2022,1,NFS,IDFC,3.11,86.12,11.73,1.17,12.9
2022-01-06,2022,1,NFS,Yes Bank Ltd,3.08,86.88,11.68,0.43,12.11
2022-01-06,2022,1,NFS,Fino Payments Bank,2.8,77.74,20.91,0.45,21.36
2022-01-06,2022,1,NFS,Bandhan Bank limited,2.57,83.68,14.91,0.51,15.42
2022-01-06,2022,1,NFS,Paytm Payments Bank Ltd,2.38,82.14,16.45,0.42,16.87
2022-01-06,2022,1,NFS,The South Indian Bank,2.36,84.23,13.36,1.59,14.95
2022-01-06,2022,1,NFS,Punjab and Sind Bank,2.02,74.32,22.27,2.41,24.68
2022-01-06,2022,1,NFS,Department of Post,1.97,77.04,17.94,4.27,22.21
2022-01-06,2022,1,NFS,Jammu and Kashmir Bank,1.87,76.27,20.87,1.89,22.76
2022-01-06,2022,1,NFS,City Union Bank,1.8,83.5,14.8,0.8,15.600000000000001
2022-01-06,2022,1,NFS,Andhra Pradesh Grameena Vikas Bank,1.63,65.47,30.93,3.04,33.97
2022-01-06,2022,1,NFS,Tamilnaad Mercantile Bank,1.58,79.1,17.76,2.23,19.990000000000002
2022-01-06,2022,1,NFS,Yes Bank ? Prepaid ? YP2,1.41,69.78,29.06,0.44,29.5
2022-01-06,2022,1,NFS,Kerala Gramin Bank,1.38,81.72,17.28,0.46,17.740000000000002
2022-01-06,2022,1,NFS,Pragathi Krishna Gramin Bank,1.31,77.68,20.64,0.96,21.6
2022-01-06,2022,1,NFS,ESAF Small Finance Bank,1.14,77.67,20.82,0.78,21.6
2022-01-06,2022,1,NFS,Fincare Small Finance Bank Limited,1.04,72.72,26.28,0.27,26.55
2022-01-06,2022,1,NFS,Maharashtra Gramin Bank,1.03,76.26,17.3,5.51,22.810000000000002
2022-01-06,2022,1,NFS,Equitas Small Finance Bank Ltd.,1.01,85.06,13.15,0.84,13.99
2022-01-06,2022,1,NFS,Andhra Pragathi Grameena Bank,0.92,73.25,20.97,4.91,25.88
2022-01-06,2022,1,NFS,Saraswat Co-operative Bank,0.89,85.34,12.73,0.82,13.55
2022-01-06,2022,1,NFS,AU Small Finance Bank,0.88,85.2,13.15,0.52,13.67
2022-01-06,2022,1,NFS,UTKARSH Small Finance Bank,0.83,85.97,12.52,1.02,13.54
2022-01-06,2022,1,NFS,Standard Chartered Bank,0.74,86.65,11.75,0.45,12.2
2022-01-06,2022,1,NFS,Chhattisgarh  Gramin Bank,0.71,79.39,17.6,2.01,19.61
2022-01-06,2022,1,NFS,RBL Bank Limited,0.69,84.53,13.54,0.92,14.459999999999999
2022-01-06,2022,1,NFS,DBS Bank,0.67,80.69,17.48,0.81,18.29
2022-01-06,2022,1,NFS,Citibank,0.65,88.56,9.55,0.67,10.22
2022-01-06,2022,1,NFS,Lakshmi Vilas Bank,0.62,82.97,15.07,1.07,16.14
2022-01-06,2022,1,AEPS,State Bank of India,80.93,78.79,18.84,2.13,20.97
2022-01-06,2022,1,AEPS,Punjab National Bank,27.63,81.0,14.07,4.67,18.740000000000002
2022-01-06,2022,1,AEPS,Central Bank of India,25.68,48.59,43.79,7.43,51.22
2022-01-06,2022,1,AEPS,Bank of Baroda,21.22,67.42,30.84,1.54,32.38
2022-01-06,2022,1,AEPS,Union Bank of India,19.63,83.98,14.59,1.18,15.77
2022-01-06,2022,1,AEPS,Indian Bank,18.61,78.19,17.95,3.62,21.57
2022-01-06,2022,1,AEPS,Bank of India,14.25,81.08,17.23,1.45,18.68
2022-01-06,2022,1,AEPS,Baroda Uttar Pradesh Gramin Bank,11.44,80.91,16.93,2.01,18.939999999999998
2022-01-06,2022,1,AEPS,Canara Bank,10.75,79.15,14.27,6.27,20.54
2022-01-06,2022,1,AEPS,India Post Payment Bank,9.32,74.25,17.05,4.96,22.01
2022-01-06,2022,1,AEPS,Bangiya Gramin Vikash Bank,7.71,74.98,3.51,20.92,24.43
2022-01-06,2022,1,AEPS,Dakshin Bihar Gramin Bank erstwhile Madhya Bihar Gramin Bank,6.39,82.59,10.12,7.1,17.22
2022-01-06,2022,1,AEPS,Uttar Bihar Grameen Bank,6.06,79.92,13.84,6.03,19.87
2022-01-06,2022,1,AEPS,UCO Bank,5.99,82.52,14.14,3.06,17.2
2022-01-06,2022,1,AEPS,Indian Overseas Bank,4.31,86.97,9.62,3.13,12.75
2022-01-06,2022,1,AEPS,Baroda Rajasthan Kshetriya Gramin Bank,3.74,87.23,10.69,1.91,12.6
2022-01-06,2022,1,AEPS,Chhattisgarh Rajya Gramin Bank,3.63,75.3,14.71,9.84,24.55
2022-01-06,2022,1,AEPS,Madhya Pradesh Gramin Bank erstwhile Narmada Jhabua Gramin Bank,3.48,84.93,11.04,3.88,14.919999999999998
2022-01-06,2022,1,AEPS,Prathma UP Gramin Bank erstwhile Sarva UP Gramin Bank,3.24,82.8,11.35,5.67,17.02
2022-01-06,2022,1,AEPS,Karnataka Gramin Bank erstwhile Pragathi Krishna Gramin Bank,3.07,84.25,13.75,1.6,15.35
2022-01-06,2022,1,AEPS,Bank of Maharashtra,2.87,79.42,14.55,5.82,20.37
2022-01-06,2022,1,AEPS,ICICI Bank,2.87,77.44,21.24,1.09,22.33
2022-01-06,2022,1,AEPS,Andhra Pradesh Grameena Vikash Bank,2.48,80.29,13.22,6.34,19.560000000000002
2022-01-06,2022,1,AEPS,Aryavart Bank erstwhile Gramin Bank of Aryavart,2.4,62.31,31.4,6.17,37.57
2022-01-06,2022,1,AEPS,Madhyanchal Gramin Bank,2.08,67.97,11.19,20.69,31.880000000000003
2022-01-06,2022,1,AEPS,Utkal Gramin Bank,2.03,65.87,8.76,25.13,33.89
2022-01-06,2022,1,AEPS,Indusind Bank,2.19,79.91,17.39,2.46,19.85
2022-01-06,2022,1,AEPS,Andhra Pragathi Grameena Bank,2.02,75.71,13.89,10.02,23.91
2022-01-06,2022,1,AEPS,Rajasthan Marudhara Gramin Bank,1.78,80.14,11.85,7.8,19.65
2022-01-06,2022,1,AEPS,Airtel Payment Bank,1.89,76.17,22.07,1.5,23.57
2022-01-06,2022,1,AEPS,Fino Payments Bank,1.6,72.94,17.48,9.28,26.759999999999998
2022-01-06,2022,1,AEPS,Jharkhand Rajya Gramin Bank erstwhile Vananchal Gramin Bank,1.32,73.34,15.01,11.48,26.490000000000002
2022-01-06,2022,1,AEPS,Punjab & Sind Bank,1.26,68.8,15.19,15.74,30.93
2022-01-06,2022,1,AEPS,IDBI Bank,1.34,59.01,13.7,27.05,40.75
2022-01-06,2022,1,AEPS,HDFC Bank,1.4,66.65,28.83,4.3,33.129999999999995
2022-01-06,2022,1,AEPS,Baroda Gujarat Gramin Bank,1.23,79.65,18.33,1.85,20.18
2022-01-06,2022,1,AEPS,Odisha Gramya Bank,1.01,81.74,11.99,6.05,18.04
2022-01-06,2022,1,AEPS,Telangana Grameena Bank,1.02,84.8,11.47,3.61,15.08
2022-01-06,2022,1,AEPS,Karnataka Vikas Grameena Bank,0.96,72.32,13.7,13.54,27.24
2022-01-06,2022,1,AEPS,Sarva Haryana Gramin Bank,0.72,79.49,13.57,6.71,20.28
2022-01-06,2022,1,AEPS,Uttar Banga Kshetriya Gramin Bank,0.79,87.8,10.32,1.66,11.98
2022-01-06,2022,1,AEPS,Axis Bank,0.76,69.42,28.81,1.36,30.169999999999998
2022-01-06,2022,1,AEPS,Tripura Gramin Bank,0.7,63.73,20.69,15.36,36.05
2022-01-06,2022,1,AEPS,Paytm Payments Bank,0.57,78.72,18.26,2.73,20.990000000000002
2022-01-06,2022,1,AEPS,Punjab Gramin Bank,0.43,68.44,25.33,5.96,31.29
2022-01-06,2022,1,AEPS,Vidarbha Konkan Gramin Bank,0.42,84.23,13.13,2.48,15.610000000000001
2022-01-06,2022,1,AEPS,IDFC First Bank,0.41,69.46,18.2,12.08,30.28
